time_s,joint2_position_rad,joint2_velocity_rad_s,position_error_rad,pd_torque_Nm,gravity_comp_torque_Nm,command_torque_Nm
1.6700000000000013,-1.7489307591995997,-0.0607984943462484,1.2489307591995997,50.43265739266706,0.0,50.43265739266706
1.6720000000000013,-1.7490538645314402,-0.06155266592026106,1.2490538645314402,50.44361832275398,0.0,50.44361832275398
1.6740000000000013,-1.7491784622952653,-0.06229888191254595,1.2491784622952653,50.454575908619695,0.0,50.454575908619695
1.6760000000000013,-1.7493045365889563,-0.06303714684549239,1.2493045365889563,50.46552954711098,0.0,50.46552954711098
1.6780000000000013,-1.7494320715201594,-0.06376746560158869,1.2494320715201594,50.4764786383222,0.0,50.4764786383222
1.6800000000000013,-1.749561051207005,-0.06448984342279379,1.249561051207005,50.487422585619086,0.0,50.487422585619086
1.6820000000000013,-1.749691459778825,-0.06520428590990383,1.249691459778825,50.49836079566255,0.0,50.49836079566255
1.6840000000000013,-1.7498232813768688,-0.06591079902190672,1.2498232813768688,50.50929267843223,0.0,50.50929267843223
1.6860000000000013,-1.7499565001550195,-0.06660938907531941,1.2499565001550195,50.52021764725001,0.0,50.52021764725001
1.6880000000000013,-1.7500911002805064,-0.06730006274350288,1.2500911002805064,50.531135118803334,0.0,50.531135118803334
1.6900000000000013,-1.7502270659346184,-0.06798282705595016,1.2502270659346184,50.542044513168285,0.0,50.542044513168285
1.6920000000000013,-1.7503643813134135,-0.0686576893975439,1.2503643813134135,50.552945253832334,0.0,50.552945253832334
1.6940000000000013,-1.750503030628429,-0.06932465750777869,1.250503030628429,50.56383676771689,0.0,50.56383676771689
1.6960000000000013,-1.750642998107389,-0.0699837394799465,1.250642998107389,50.57471848519939,0.0,50.57471848519939
1.6980000000000013,-1.7507842679949095,-0.07063494376028212,1.2507842679949095,50.58558984013513,0.0,50.58558984013513
1.7000000000000013,-1.7509268245532037,-0.07127827914706547,1.2509268245532037,50.59645026987864,0.0,50.59645026987864
1.7020000000000013,-1.751070652062783,-0.0719137547896795,1.251070652062783,50.60729921530468,0.0,50.60729921530468
1.7040000000000013,-1.7512157348231583,-0.07254138018762238,1.2512157348231583,50.61813612082875,0.0,50.61813612082875
